,X,rt,trial_index,subject,form_assignment,stimulus,button_pressed,stimNum,topic,form,response,numeric_response
1676,2121,2383,21,ttmshl2bsv,non_conventional,<p>My car isn't starting.</p>,1,1,car,nonconventional,literal,0
1677,2122,2596,22,ttmshl2bsv,non_conventional,<p>Please dice this onion.</p>,0,15,tomatoes,direct,request,1
1678,2123,795,23,ttmshl2bsv,non_conventional,<p>Please wash your clothes.</p>,0,16,laundry,direct,request,1
1679,2124,1070,24,ttmshl2bsv,non_conventional,<p>My back is really sore.</p>,1,2,back,nonconventional,literal,0
1680,2125,842,25,ttmshl2bsv,non_conventional,<p>Can you say that in Spanish?</p>,0,10,spanish,conventional,request,1
1681,2132,4295,2,u8vaufnpkw,non_conventional,<p>Please dice this onion.</p>,0,15,tomatoes,direct,request,1
1682,2133,1328,3,u8vaufnpkw,non_conventional,<p>I am wearing a green hat.</p>,1,19,hat,proposition,literal,0
1683,2134,1342,4,u8vaufnpkw,non_conventional,<p>Can you say that in Spanish?</p>,0,10,spanish,conventional,request,1
1684,2135,1056,5,u8vaufnpkw,non_conventional,<p>Please fix my faucet.</p>,0,18,faucet,direct,request,1
1685,2136,1928,6,u8vaufnpkw,non_conventional,<p>Paris is the capital of France.</p>,1,20,Paris,proposition,literal,0
1686,2137,992,7,u8vaufnpkw,non_conventional,<p>Please refill my cup.</p>,0,13,salt,direct,request,1
1687,2138,1136,8,u8vaufnpkw,non_conventional,<p>My soup is cold.</p>,1,9,soup,nonconventional,literal,0
1688,2139,1112,9,u8vaufnpkw,non_conventional,<p>Cats are a kind of mammal.</p>,1,24,cats,proposition,literal,0
1689,2140,1072,10,u8vaufnpkw,non_conventional,<p>My phone is dying.</p>,1,7,phone,nonconventional,literal,0
1690,2141,1231,11,u8vaufnpkw,non_conventional,<p>My laptop is broken.</p>,1,5,laptop,nonconventional,literal,0
1691,2142,1519,12,u8vaufnpkw,non_conventional,<p>My back is really sore.</p>,1,2,back,nonconventional,literal,0
1692,2143,935,13,u8vaufnpkw,non_conventional,<p>Can you open that window?</p>,0,11,window,conventional,request,1
1693,2144,1040,14,u8vaufnpkw,non_conventional,<p>Please turn off the television.</p>,0,14,television,direct,request,1
1694,2145,1087,15,u8vaufnpkw,non_conventional,<p>Can you play the piano?</p>,0,8,piano,conventional,request,1
1695,2146,2183,16,u8vaufnpkw,non_conventional,<p>My car isn't starting.</p>,1,1,car,nonconventional,literal,0
1696,2147,1351,17,u8vaufnpkw,non_conventional,<p>Can you change the temperature?</p>,0,12,temperature,conventional,request,1
1697,2148,1583,18,u8vaufnpkw,non_conventional,<p>Can you close that door?</p>,0,4,door,conventional,request,1
1698,2149,1016,19,u8vaufnpkw,non_conventional,<p>Can you lift that box?</p>,0,3,box,conventional,request,1
1699,2150,991,20,u8vaufnpkw,non_conventional,<p>Please clean up your room.</p>,0,17,clean,direct,request,1
1700,2151,1128,21,u8vaufnpkw,non_conventional,<p>The dog is named Skip.</p>,1,21,dog,proposition,literal,0
1701,2152,1159,22,u8vaufnpkw,non_conventional,<p>I am six feet tall.</p>,1,22,tall,proposition,literal,0
1702,2153,911,23,u8vaufnpkw,non_conventional,<p>My office is really hot.</p>,1,6,office,nonconventional,literal,0
1703,2154,983,24,u8vaufnpkw,non_conventional,<p>The United States is south of Canada.</p>,1,23,usa,proposition,literal,0
1704,2155,1231,25,u8vaufnpkw,non_conventional,<p>Please wash your clothes.</p>,0,16,laundry,direct,request,1
1705,2162,4041,2,uhxqsggjpb,conventional,<p>The dog is named Skip.</p>,1,21,dog,proposition,literal,0
1706,2163,1646,3,uhxqsggjpb,conventional,<p>I am wearing a green hat.</p>,1,19,hat,proposition,literal,0
1707,2164,1464,4,uhxqsggjpb,conventional,<p>My laptop is broken.</p>,1,5,laptop,nonconventional,literal,0
1708,2165,2236,5,uhxqsggjpb,conventional,<p>The United States is south of Canada.</p>,1,23,usa,proposition,literal,0
1709,2166,2210,6,uhxqsggjpb,conventional,<p>Can you say that in Spanish?</p>,0,10,spanish,conventional,request,1
1710,2167,1729,7,uhxqsggjpb,conventional,<p>Please turn off the television.</p>,0,14,television,direct,request,1
1711,2168,3301,8,uhxqsggjpb,conventional,<p>Can you play the piano?</p>,1,8,piano,conventional,literal,0
1712,2169,2035,9,uhxqsggjpb,conventional,<p>Please dice this onion.</p>,0,15,tomatoes,direct,request,1
1713,2170,1467,10,uhxqsggjpb,conventional,<p>Can you open that window?</p>,0,11,window,conventional,request,1
1714,2171,1683,11,uhxqsggjpb,conventional,<p>Can you lift that box?</p>,0,3,box,conventional,request,1
1715,2172,1523,12,uhxqsggjpb,conventional,<p>Can you change the temperature?</p>,0,12,temperature,conventional,request,1
1716,2173,1611,13,uhxqsggjpb,conventional,<p>Please refill my cup.</p>,0,13,salt,direct,request,1
1717,2174,1716,14,uhxqsggjpb,conventional,<p>My car isn't starting.</p>,1,1,car,nonconventional,literal,0
1718,2175,1859,15,uhxqsggjpb,conventional,<p>My soup is cold.</p>,1,9,soup,nonconventional,literal,0
1719,2176,1418,16,uhxqsggjpb,conventional,<p>Can you close that door?</p>,0,4,door,conventional,request,1
1720,2177,1756,17,uhxqsggjpb,conventional,<p>Cats are a kind of mammal.</p>,1,24,cats,proposition,literal,0
1721,2178,1561,18,uhxqsggjpb,conventional,<p>Paris is the capital of France.</p>,1,20,Paris,proposition,literal,0
1722,2179,1817,19,uhxqsggjpb,conventional,<p>My office is really hot.</p>,1,6,office,nonconventional,literal,0
1723,2180,1500,20,uhxqsggjpb,conventional,<p>My back is really sore.</p>,1,2,back,nonconventional,literal,0
1724,2181,1553,21,uhxqsggjpb,conventional,<p>My phone is dying.</p>,1,7,phone,nonconventional,literal,0
1725,2182,1660,22,uhxqsggjpb,conventional,<p>Please wash your clothes.</p>,0,16,laundry,direct,request,1
1726,2183,1570,23,uhxqsggjpb,conventional,<p>Please clean up your room.</p>,0,17,clean,direct,request,1
1727,2184,1718,24,uhxqsggjpb,conventional,<p>Please fix my faucet.</p>,0,18,faucet,direct,request,1
1728,2185,1888,25,uhxqsggjpb,conventional,<p>I am six feet tall.</p>,1,22,tall,proposition,literal,0
1729,2192,3753,2,uumpsadrvp,non_conventional,<p>Can you say that in Spanish?</p>,0,10,spanish,conventional,request,1
1730,2193,2605,3,uumpsadrvp,non_conventional,<p>Paris is the capital of France.</p>,1,20,Paris,proposition,literal,0
1731,2194,1826,4,uumpsadrvp,non_conventional,<p>Can you play the piano?</p>,0,8,piano,conventional,request,1
1732,2195,9153,5,uumpsadrvp,non_conventional,<p>My office is really hot.</p>,1,6,office,nonconventional,literal,0
1733,2196,2896,6,uumpsadrvp,non_conventional,<p>Please clean up your room.</p>,0,17,clean,direct,request,1
1734,2197,1436,7,uumpsadrvp,non_conventional,<p>Can you change the temperature?</p>,0,12,temperature,conventional,request,1
1735,2198,2485,8,uumpsadrvp,non_conventional,<p>Please dice this onion.</p>,0,15,tomatoes,direct,request,1
1736,2199,1256,9,uumpsadrvp,non_conventional,<p>Can you close that door?</p>,0,4,door,conventional,request,1
1737,2200,1919,10,uumpsadrvp,non_conventional,<p>I am wearing a green hat.</p>,1,19,hat,proposition,literal,0
1738,2201,2228,11,uumpsadrvp,non_conventional,<p>The United States is south of Canada.</p>,1,23,usa,proposition,literal,0
1739,2202,1498,12,uumpsadrvp,non_conventional,<p>Please turn off the television.</p>,0,14,television,direct,request,1
1740,2203,1364,13,uumpsadrvp,non_conventional,<p>I am six feet tall.</p>,1,22,tall,proposition,literal,0
1741,2204,1868,14,uumpsadrvp,non_conventional,<p>My car isn't starting.</p>,1,1,car,nonconventional,literal,0
1742,2205,1957,15,uumpsadrvp,non_conventional,<p>My soup is cold.</p>,1,9,soup,nonconventional,literal,0
1743,2206,1482,16,uumpsadrvp,non_conventional,<p>My back is really sore.</p>,1,2,back,nonconventional,literal,0
1744,2207,1569,17,uumpsadrvp,non_conventional,<p>Please refill my cup.</p>,0,13,salt,direct,request,1
1745,2208,1669,18,uumpsadrvp,non_conventional,<p>My phone is dying.</p>,0,7,phone,nonconventional,request,1
1746,2209,1188,19,uumpsadrvp,non_conventional,<p>Please fix my faucet.</p>,0,18,faucet,direct,request,1
1747,2210,1937,20,uumpsadrvp,non_conventional,<p>Can you lift that box?</p>,0,3,box,conventional,request,1
1748,2211,2021,21,uumpsadrvp,non_conventional,<p>My laptop is broken.</p>,1,5,laptop,nonconventional,literal,0
1749,2212,1906,22,uumpsadrvp,non_conventional,<p>Please wash your clothes.</p>,0,16,laundry,direct,request,1
1750,2213,1849,23,uumpsadrvp,non_conventional,<p>Cats are a kind of mammal.</p>,1,24,cats,proposition,literal,0
1751,2214,1459,24,uumpsadrvp,non_conventional,<p>Can you open that window?</p>,0,11,window,conventional,request,1
1752,2215,1500,25,uumpsadrvp,non_conventional,<p>The dog is named Skip.</p>,1,21,dog,proposition,literal,0
1753,2222,2599,2,vjhjasd2w0,non_conventional,<p>Can you open that window?</p>,0,11,window,conventional,request,1
1754,2223,1598,3,vjhjasd2w0,non_conventional,<p>Can you change the temperature?</p>,0,12,temperature,conventional,request,1
1755,2224,2367,4,vjhjasd2w0,non_conventional,<p>Can you close that door?</p>,0,4,door,conventional,request,1
1756,2225,2543,5,vjhjasd2w0,non_conventional,<p>Cats are a kind of mammal.</p>,1,24,cats,proposition,literal,0
1757,2226,1767,6,vjhjasd2w0,non_conventional,<p>Please clean up your room.</p>,0,17,clean,direct,request,1
1758,2227,15,7,vjhjasd2w0,non_conventional,<p>The United States is south of Canada.</p>,0,23,usa,proposition,request,1
1759,2228,4232,8,vjhjasd2w0,non_conventional,<p>Please refill my cup.</p>,0,13,salt,direct,request,1
1760,2229,15,9,vjhjasd2w0,non_conventional,<p>Please wash your clothes.</p>,0,16,laundry,direct,request,1
1761,2230,1415,10,vjhjasd2w0,non_conventional,<p>My office is really hot.</p>,1,6,office,nonconventional,literal,0
1762,2231,1231,11,vjhjasd2w0,non_conventional,<p>My laptop is broken.</p>,1,5,laptop,nonconventional,literal,0
1763,2232,1087,12,vjhjasd2w0,non_conventional,<p>I am wearing a green hat.</p>,1,19,hat,proposition,literal,0
1764,2233,919,13,vjhjasd2w0,non_conventional,<p>My back is really sore.</p>,1,2,back,nonconventional,literal,0
1765,2234,1183,14,vjhjasd2w0,non_conventional,<p>Can you play the piano?</p>,0,8,piano,conventional,request,1
1766,2235,1327,15,vjhjasd2w0,non_conventional,<p>Can you say that in Spanish?</p>,0,10,spanish,conventional,request,1
1767,2236,1303,16,vjhjasd2w0,non_conventional,<p>I am six feet tall.</p>,1,22,tall,proposition,literal,0
1768,2237,1047,17,vjhjasd2w0,non_conventional,<p>Please fix my faucet.</p>,0,18,faucet,direct,request,1
1769,2238,1055,18,vjhjasd2w0,non_conventional,<p>The dog is named Skip.</p>,1,21,dog,proposition,literal,0
1770,2239,1031,19,vjhjasd2w0,non_conventional,<p>Please dice this onion.</p>,0,15,tomatoes,direct,request,1
1771,2240,1191,20,vjhjasd2w0,non_conventional,<p>Paris is the capital of France.</p>,1,20,Paris,proposition,literal,0
1772,2241,871,21,vjhjasd2w0,non_conventional,<p>My phone is dying.</p>,1,7,phone,nonconventional,literal,0
1773,2242,799,22,vjhjasd2w0,non_conventional,<p>My soup is cold.</p>,1,9,soup,nonconventional,literal,0
1774,2243,1431,23,vjhjasd2w0,non_conventional,<p>Can you lift that box?</p>,0,3,box,conventional,request,1
1775,2244,1151,24,vjhjasd2w0,non_conventional,<p>Please turn off the television.</p>,0,14,television,direct,request,1
1776,2245,1559,25,vjhjasd2w0,non_conventional,<p>My car isn't starting.</p>,1,1,car,nonconventional,literal,0
1777,2252,6268,2,wbd5fe1mwx,conventional,<p>Please clean up your room.</p>,0,17,clean,direct,request,1
1778,2253,1965,3,wbd5fe1mwx,conventional,<p>Can you close that door?</p>,0,4,door,conventional,request,1
1779,2254,1827,4,wbd5fe1mwx,conventional,<p>My office is really hot.</p>,1,6,office,nonconventional,literal,0
1780,2255,1819,5,wbd5fe1mwx,conventional,<p>My car isn't starting.</p>,1,1,car,nonconventional,literal,0
1781,2256,1305,6,wbd5fe1mwx,conventional,<p>Please turn off the television.</p>,0,14,television,direct,request,1
1782,2257,1798,7,wbd5fe1mwx,conventional,<p>I am wearing a green hat.</p>,1,19,hat,proposition,literal,0
1783,2258,1807,8,wbd5fe1mwx,conventional,<p>Cats are a kind of mammal.</p>,1,24,cats,proposition,literal,0
1784,2259,1429,9,wbd5fe1mwx,conventional,<p>My back is really sore.</p>,1,2,back,nonconventional,literal,0
1785,2260,1300,10,wbd5fe1mwx,conventional,<p>Please refill my cup.</p>,0,13,salt,direct,request,1
1786,2261,1626,11,wbd5fe1mwx,conventional,<p>Can you play the piano?</p>,0,8,piano,conventional,request,1
1787,2262,2828,12,wbd5fe1mwx,conventional,<p>Please dice this onion.</p>,0,15,tomatoes,direct,request,1
1788,2263,1430,13,wbd5fe1mwx,conventional,<p>My laptop is broken.</p>,1,5,laptop,nonconventional,literal,0
1789,2264,1534,14,wbd5fe1mwx,conventional,<p>The United States is south of Canada.</p>,1,23,usa,proposition,literal,0
1790,2265,1283,15,wbd5fe1mwx,conventional,<p>The dog is named Skip.</p>,1,21,dog,proposition,literal,0
1791,2266,1055,16,wbd5fe1mwx,conventional,<p>Paris is the capital of France.</p>,1,20,Paris,proposition,literal,0
1792,2267,1311,17,wbd5fe1mwx,conventional,<p>Can you say that in Spanish?</p>,0,10,spanish,conventional,request,1
1793,2268,1394,18,wbd5fe1mwx,conventional,<p>Can you change the temperature?</p>,0,12,temperature,conventional,request,1
1794,2269,1070,19,wbd5fe1mwx,conventional,<p>Please fix my faucet.</p>,0,18,faucet,direct,request,1
1795,2270,1027,20,wbd5fe1mwx,conventional,<p>Please wash your clothes.</p>,0,16,laundry,direct,request,1
1796,2271,1427,21,wbd5fe1mwx,conventional,<p>My soup is cold.</p>,1,9,soup,nonconventional,literal,0
1797,2272,1158,22,wbd5fe1mwx,conventional,<p>I am six feet tall.</p>,1,22,tall,proposition,literal,0
1798,2273,1231,23,wbd5fe1mwx,conventional,<p>My phone is dying.</p>,1,7,phone,nonconventional,literal,0
1799,2274,1243,24,wbd5fe1mwx,conventional,<p>Can you open that window?</p>,0,11,window,conventional,request,1
1800,2275,1144,25,wbd5fe1mwx,conventional,<p>Can you lift that box?</p>,0,3,box,conventional,request,1
1801,2282,2773,2,yj9y8hpl77,conventional,<p>Can you close that door?</p>,0,4,door,conventional,request,1
1802,2283,8986,3,yj9y8hpl77,conventional,<p>The United States is south of Canada.</p>,1,23,usa,proposition,literal,0
1803,2284,2430,4,yj9y8hpl77,conventional,<p>Can you lift that box?</p>,0,3,box,conventional,request,1
1804,2285,3756,5,yj9y8hpl77,conventional,<p>Can you say that in Spanish?</p>,1,10,spanish,conventional,literal,0
1805,2286,2715,6,yj9y8hpl77,conventional,<p>My phone is dying.</p>,1,7,phone,nonconventional,literal,0
1806,2287,2543,7,yj9y8hpl77,conventional,<p>Please fix my faucet.</p>,0,18,faucet,direct,request,1
1807,2288,2943,8,yj9y8hpl77,conventional,<p>Can you change the temperature?</p>,0,12,temperature,conventional,request,1
1808,2289,7535,9,yj9y8hpl77,conventional,<p>Please dice this onion.</p>,0,15,tomatoes,direct,request,1
1809,2290,3528,10,yj9y8hpl77,conventional,<p>Please turn off the television.</p>,0,14,television,direct,request,1
1810,2291,1792,11,yj9y8hpl77,conventional,<p>Can you play the piano?</p>,0,8,piano,conventional,request,1
1811,2292,2855,12,yj9y8hpl77,conventional,<p>My car isn't starting.</p>,1,1,car,nonconventional,literal,0
1812,2293,3962,13,yj9y8hpl77,conventional,<p>The dog is named Skip.</p>,1,21,dog,proposition,literal,0
1813,2294,3183,14,yj9y8hpl77,conventional,<p>Paris is the capital of France.</p>,1,20,Paris,proposition,literal,0
1814,2295,2623,15,yj9y8hpl77,conventional,<p>My soup is cold.</p>,1,9,soup,nonconventional,literal,0
1815,2296,2607,16,yj9y8hpl77,conventional,<p>Please refill my cup.</p>,1,13,salt,direct,literal,0
1816,2297,3447,17,yj9y8hpl77,conventional,<p>Please clean up your room.</p>,1,17,clean,direct,literal,0
1817,2298,2408,18,yj9y8hpl77,conventional,<p>I am wearing a green hat.</p>,1,19,hat,proposition,literal,0
1818,2299,2670,19,yj9y8hpl77,conventional,<p>My office is really hot.</p>,1,6,office,nonconventional,literal,0
1819,2300,2512,20,yj9y8hpl77,conventional,<p>I am six feet tall.</p>,0,22,tall,proposition,request,1
1820,2301,2598,21,yj9y8hpl77,conventional,<p>My laptop is broken.</p>,1,5,laptop,nonconventional,literal,0
1821,2302,3094,22,yj9y8hpl77,conventional,<p>Cats are a kind of mammal.</p>,1,24,cats,proposition,literal,0
1822,2303,2801,23,yj9y8hpl77,conventional,<p>Please wash your clothes.</p>,0,16,laundry,direct,request,1
1823,2304,2942,24,yj9y8hpl77,conventional,<p>My back is really sore.</p>,1,2,back,nonconventional,literal,0
1824,2305,1044,25,yj9y8hpl77,conventional,<p>Can you open that window?</p>,0,11,window,conventional,request,1
1825,2312,5566,2,yulpm91nmv,non_conventional,<p>Can you lift that box?</p>,1,3,box,conventional,literal,0
1826,2313,2635,3,yulpm91nmv,non_conventional,<p>The dog is named Skip.</p>,1,21,dog,proposition,literal,0
1827,2314,3761,4,yulpm91nmv,non_conventional,<p>Can you say that in Spanish?</p>,1,10,spanish,conventional,literal,0
1828,2315,1834,5,yulpm91nmv,non_conventional,<p>Please fix my faucet.</p>,0,18,faucet,direct,request,1
1829,2316,3206,6,yulpm91nmv,non_conventional,<p>I am six feet tall.</p>,1,22,tall,proposition,literal,0
1830,2317,2853,7,yulpm91nmv,non_conventional,<p>Can you play the piano?</p>,1,8,piano,conventional,literal,0
1831,2318,4480,8,yulpm91nmv,non_conventional,<p>Please wash your clothes.</p>,0,16,laundry,direct,request,1
1832,2319,1374,9,yulpm91nmv,non_conventional,<p>Please dice this onion.</p>,0,15,tomatoes,direct,request,1
1833,2320,6214,10,yulpm91nmv,non_conventional,<p>My soup is cold.</p>,0,9,soup,nonconventional,request,1
1834,2321,1676,11,yulpm91nmv,non_conventional,<p>Can you open that window?</p>,0,11,window,conventional,request,1
1835,2322,5995,12,yulpm91nmv,non_conventional,<p>My back is really sore.</p>,1,2,back,nonconventional,literal,0
1836,2323,20256,13,yulpm91nmv,non_conventional,<p>My laptop is broken.</p>,1,5,laptop,nonconventional,literal,0
1837,2324,1365,14,yulpm91nmv,non_conventional,<p>Please turn off the television.</p>,0,14,television,direct,request,1
1838,2325,1452,15,yulpm91nmv,non_conventional,<p>Please refill my cup.</p>,0,13,salt,direct,request,1
1839,2326,4500,16,yulpm91nmv,non_conventional,<p>My office is really hot.</p>,0,6,office,nonconventional,request,1
1840,2327,2375,17,yulpm91nmv,non_conventional,<p>Please clean up your room.</p>,0,17,clean,direct,request,1
